PID,AGE_BUILT,sale_price,AGE_SALE,DISTANCE,AV_BLDG_LOG,LAND_SF_LOG,LIVING_AREA_LOG,AGE_REMODEL,R_TOTAL_RMS,edu_Pct_Age_25_plus_bachelors_plus,target
2006643003,72,675000,3,7.176338038,12.87901712,8.679992082,7.249925537,5,7,72.3,1
2006643004,72,188900,26,7.177317346,12.84344281,8.724857556,7.272398393,72,6,72.3,0
2006643005,72,0,35,7.186942454,12.89896979,8.700514249,7.421177529,37,6,72.3,0
2006643007,66,0,16,7.192115153,12.84053083,8.679992082,7.398786275,66,7,72.3,0
2006643008,72,9,10,7.194928108,12.82879736,8.575650761,7.33823815,72,6,72.3,0
2006643009,67,9,6,7.192287846,12.74051713,8.670943791,7.221105098,67,6,72.3,0
2006643010,72,390000,16,7.189647575,13.06197623,8.696008609,7.486613313,4,6,72.3,0
2006643011,67,0,16,7.187007351,13.1207621,8.720623711,7.333023014,67,7,72.3,0
2006643012,72,760000,5,7.177319217,13.06621622,8.717682052,7.303843225,10,9,72.3,1
2006643013,74,421000,10,7.177274672,13.03876435,8.730367212,7.619135228,74,8,72.3,1
2006643015,72,480000,13,7.189736166,12.95843169,8.681520485,7.244227516,72,6,72.3,1
2006643016,69,9,9,7.192533516,12.77930953,8.657650544,7.193685818,69,6,72.3,0
2006644000,72,9,8,7.28118987,13.00470533,9.266531652,7.768533301,72,9,72.3,0
2006645000,112,9,10,7.285187169,13.16523128,9.148996742,7.560080465,2,10,72.3,0
2006646000,102,0,35,7.289184518,13.17058195,9.148145768,7.803026644,102,8,72.3,0
2006647000,72,0,35,7.195621832,12.71379345,8.689127655,7.189167738,72,6,72.3,0
2006648000,71,9,14,7.189910681,13.27491278,8.647519453,7.574558484,4,8,72.3,0
2006648001,72,395600,15,7.187055114,12.94634193,8.647519453,7.189922171,15,6,72.3,0
2006649000,82,390000,12,7.178056839,12.89721782,8.650324504,7.312553498,6,8,72.3,0
2006649001,142,1,3,7.178829108,12.92829307,9.302007561,7.67971364,142,7,72.3,1
2006650000,102,393000,18,7.179083557,12.99680015,8.969541885,7.690194567,11,8,72.3,0
2006650001,138,9,9,7.179560752,13.7343005,9.341368634,8.147606679,18,9,72.3,0
2006651000,112,9,21,7.180060739,13.47231578,9.341368634,7.834392303,20,9,72.3,0
2006651001,142,685000,7,7.219062251,13.16427278,8.6395878,7.661056382,19,10,72.3,1
2006652000,102,9,16,7.233313283,12.50469466,8.900549014,7.153990162,10,6,72.3,0
2006653000,138,1050000,3,7.242866021,13.64567078,9.210340372,8.171825507,138,10,72.3,1
2006654000,122,1622500,4,7.25391943,13.96142743,8.802372134,8.26821888,6,11,72.3,1
2006655000,122,0,35,7.254199677,13.02739314,8.779557456,7.570443252,122,8,72.3,0
2006656000,94,9,23,7.341274753,13.75363515,9.431481921,8.1569691,94,8,72.3,0
2006657010,15,9,12,7.338688714,14.01877788,9.611529685,8.389177985,15,11,72.3,0
2006657020,15,1080000,14,7.334378664,13.74154104,9.290721484,8.04070458,6,9,72.3,1
2006657030,72,1,3,7.332654596,13.2479382,9.339612708,7.852205777,72,8,72.3,1
2006657040,72,9,14,7.328344588,13.28465228,9.339612708,7.747596839,25,7,72.3,0
2006660000,106,480000,31,7.31515732,13.65016411,9.419628377,8.269142004,49,11,72.3,0
2006661000,109,0,35,7.315057048,13.2769711,9.502263439,7.931644021,109,7,72.3,0
2006662000,96,795000,18,7.353035129,13.4665203,9.203819155,7.737180078,6,9,72.3,1
2006663000,93,480385,14,7.367572714,13.04656166,9.069237531,7.596894438,5,8,72.3,1
2006665000,52,9,12,7.387902327,13.01120833,9.327589932,7.54051531,52,7,72.3,0
2006666000,55,9,4,7.396247618,13.30568443,9.394826252,7.899153483,55,9,72.3,0
2006667000,52,9,7,7.403955242,13.13033155,8.969541885,7.529782327,52,6,72.3,0
2006668000,122,1,2,7.369449676,13.62700995,9.836064876,8.428667942,4,12,72.3,1
2006669000,112,9,12,7.36922968,13.10134401,8.830543011,7.807591373,39,8,72.3,0
2006670000,117,0,35,7.369158502,13.61766919,9.00944743,8.001890896,117,8,72.3,0
2006671000,127,9,5,7.374654457,13.59424025,9.290536914,8.20231805,6,9,72.3,0
2006672000,132,825000,3,7.398136735,13.30751426,9.060098709,8.036249942,132,9,72.3,1
2006673000,142,315000,35,7.441807316,13.59760327,9.736488012,8.196326552,142,11,72.3,0
2006674000,132,9,26,7.441278454,13.44603981,10.04251009,8.29404964,132,10,72.3,0
2006675000,122,1110000,7,7.44096554,13.74626766,10.04133462,7.975633408,6,11,72.3,1
2006676000,58,362000,22,7.440692794,13.24422697,8.897408865,7.63385356,19,8,72.3,0
2006677000,62,875000,6,7.440428004,13.40392677,8.86092473,7.559559496,10,9,72.3,1
2006677001,69,0,35,7.440171135,13.05835805,8.826147399,7.475339237,11,7,72.3,0
2006679000,107,9,5,7.193947635,13.35140947,8.912607964,7.473069088,107,7,72.3,1
2006680000,107,450000,15,7.201348864,12.73198391,8.911529942,7.235042606,107,6,72.3,1
2006681000,110,580000,11,7.212462746,13.69953838,9.47547004,8.156338094,11,8,72.3,1
2006682000,65,0,35,7.219861342,12.70805932,8.984818996,7.059617628,65,8,72.3,0
2006683000,174,352000,30,7.230959255,13.70959433,9.667132107,8.113246929,6,10,72.3,0
2006684000,36,1,3,7.249455788,13.46595308,9.255887187,8.078378104,36,7,72.3,0
2006685000,77,34000,24,7.29013637,12.79524724,9.187583385,7.357556201,77,6,72.3,0
2006685001,12,9,6,7.297528329,13.98144864,9.495519314,8.326758815,12,9,72.3,0
2006685002,82,9,5,7.30492032,13.05258448,9.495519314,7.75824803,33,7,72.3,0
2006686000,122,9,9,7.327309887,13.64555226,9.484861214,7.960533031,14,9,72.3,0
2006687000,109,9,27,7.330366087,13.24014641,9.406647013,7.986776918,28,12,72.3,0
2006688000,112,9,11,7.334950405,12.90171671,8.98469369,7.477604243,112,7,72.3,1
2006689000,112,9,25,7.341062854,13.46240068,9.278559611,8.054649666,7,10,72.3,0
2006690000,110,1200000,5,7.3441191,13.75214468,9.599608345,8.354203563,4,12,72.3,1
2006691000,72,0,35,7.34717531,13.00109929,9.489259159,7.203405521,72,9,72.3,0
2006694000,103,9,5,7.35023156,13.88811025,9.697815482,8.273030273,8,9,72.3,0
2006695000,59,799000,3,7.435346078,13.14666567,9.09346942,7.82508547,59,10,72.3,1
2006698000,69,9,22,7.43513969,13.17476606,8.699514748,7.452286435,15,7,72.3,0
2006698001,62,592000,5,7.363216248,12.9628986,8.699514748,6.921658184,7,7,72.3,1
2006699000,97,769000,8,7.358362233,13.69017407,9.301186055,8.005367067,6,9,72.3,1
2006701000,70,815000,3,7.353508228,13.08611424,9.142382679,7.876638461,70,8,72.3,1
2006702000,107,9,5,7.343804019,13.40919509,9.412464556,7.685243608,11,10,72.3,0
2006704000,55,191000,30,7.334086951,12.85631233,8.968268811,7.242797923,55,7,72.3,0
2006705000,60,530000,5,7.326799163,12.68199622,8.987821625,6.856461985,5,5,72.3,1
2006706000,107,9,25,7.319511383,13.07359321,9.223355309,7.640123173,107,7,72.3,0
2006707000,107,0,16,7.314652845,13.32055828,9.465370112,7.643674551,107,7,72.3,0
2006707001,83,286900,23,7.309794302,12.83067328,9.297893269,7.229838778,5,6,72.3,0
2006707002,92,9,9,7.304935809,12.73758286,9.297893269,7.229838778,92,6,72.3,1
2006708000,82,9,4,7.28128714,12.82611135,9.297893269,7.309212366,82,8,72.3,1
2006709000,81,742000,4,7.271389898,13.08528437,9.206834233,7.215975003,7,6,72.3,1
2006710000,112,240000,30,7.256503192,13.44647381,9.536040512,8.158916966,4,11,72.3,0
2006711000,82,0,15,7.237012881,13.04245399,9.184817415,7.229838778,14,6,72.3,0
2006712000,82,891000,3,7.227483934,13.15734435,9.044757931,7.351158226,82,7,72.3,1
2006713000,92,545000,7,7.217847881,12.89219521,8.88765269,7.276556403,14,7,72.3,1
2006714000,92,244500,24,7.207904685,12.8144786,8.82511897,7.383989458,92,6,72.3,0
2006715000,107,591000,15,7.193831986,13.16580594,8.833462721,7.409741954,107,6,72.3,1
2006716000,83,0,25,7.171498855,12.75995776,8.962904128,7.229838778,33,7,72.3,0
2006717000,92,9,10,7.174588261,13.20854107,8.740656692,7.387090236,19,9,72.3,0
2006718000,129,9,9,7.254398351,13.19151624,9.198976042,7.92732436,33,8,72.3,0
2006719000,112,0,35,7.300606848,13.16676296,8.875007486,7.875803198,112,9,72.3,0
2006720000,102,311000,24,7.305695749,13.32628333,8.77971129,8.198639455,33,12,72.3,0
2006721000,112,845000,5,7.311388606,13.19950959,8.874587876,7.765738702,11,8,72.3,1
2006722000,112,456500,22,7.311370321,13.43454292,8.779557456,7.990847756,16,8,72.3,0
2006723000,102,9,12,7.312163673,13.08839286,9.04192172,7.710653324,7,6,72.3,0
2006725000,112,706000,5,7.286117271,12.94012182,8.507142856,7.247080585,6,8,72.3,1
2006726000,112,820000,5,7.255160589,13.2330099,9.129672469,7.418900852,14,7,72.3,1
2006727000,122,9,7,7.2549689,13.11634531,9.047821442,7.739968508,122,8,72.3,1
2006728000,112,0,35,7.254778014,12.96453929,9.076808979,7.489523872,112,6,72.3,0
2006730000,132,314000,25,7.315376917,13.40256756,9.372544252,8.163371316,132,10,72.3,1
2006731000,122,395000,21,7.331200323,13.00650349,8.850804196,7.800572655,122,7,72.3,1
2006732000,132,1050000,5,7.341749346,13.77604181,8.853665428,8.144040373,11,11,72.3,1
2006733000,124,550000,17,7.368397598,13.58117966,9.003316203,7.876486647,16,10,72.3,1
2006735000,122,299000,27,7.368646015,13.18833837,9.106977859,7.907504417,9,14,72.3,0
2006736000,122,633000,15,7.368719271,13.61705962,9.225031921,8.014468004,6,8,72.3,1
2006737000,102,0,35,7.313596028,13.14412487,9.148464968,7.570958583,102,6,72.3,0
2006738000,86,760000,7,7.312248248,13.46339663,9.132378831,7.556950572,7,9,72.3,1
2006739000,112,1350000,4,7.312128562,13.79459331,8.807322268,7.839998097,7,11,72.3,1
2006740000,104,421500,24,7.312146792,13.35506114,9.376532547,8.045588281,104,12,72.3,1
2007689000,152,9,12,7.508444809,13.65944137,9.18962733,8.044305407,11,11,72.3,0
2007690000,152,9,4,7.505541172,13.54841512,9.18962733,8.05788417,38,10,72.3,1
2007691000,107,175000,23,7.481402175,12.44626995,8.470101584,6.856461985,107,6,72.3,0
2007692000,92,0,35,7.482416655,12.65011724,8.521185213,7.192934221,92,7,72.3,0
2007693000,107,190000,24,7.483440109,12.95512746,8.482601747,7.633490649,4,10,72.3,0
2007694000,93,340000,21,7.484472495,12.61153775,8.581106517,7.232154934,27,6,72.3,0
2007695000,107,9,25,7.486868338,12.68106382,8.544808358,7.232154934,107,5,72.3,0
2007696000,107,374000,7,7.488109745,12.41633357,8.552560335,6.895682698,107,5,72.3,1
2007697000,107,9,15,7.489360012,13.03156301,8.556413905,7.387090236,16,6,72.3,0
2007698000,107,580000,2,7.490485008,12.84344281,8.548691858,7.019296654,107,6,72.3,1
2007699000,107,265000,21,7.491237708,12.66571023,8.519191194,7.192934221,107,5,72.3,1
2007700000,87,9,6,7.491999435,12.9692122,8.511175119,7.448916103,8,8,72.3,0
2007701010,94,670000,3,7.492770196,13.12794776,8.738254577,7.360421989,11,7,72.3,1
2007704000,92,0,13,7.494338573,12.57452793,8.73456009,6.829793738,92,5,72.3,0
2007706000,92,9,13,7.495136278,12.83147617,8.517193191,7.279594659,92,6,72.3,0
2007708000,112,586500,20,7.497736506,13.07022762,8.517193191,7.989831599,112,13,72.3,1
2007711000,107,9,14,7.54276172,12.74694239,8.554488976,7.310550159,107,7,72.3,0
2007713000,113,153500,26,7.542413307,12.73963776,8.580167991,7.212146965,19,6,72.3,0
2007714000,112,0,35,7.541965786,12.66318099,8.579228582,7.349873705,112,8,72.3,0
2007715000,108,0,35,7.541526341,12.65395847,8.588583188,7.056175284,4,6,72.3,0
2007716000,112,451000,8,7.540671542,12.95038811,8.581106517,7.238496841,6,7,72.3,1
2007717000,107,448000,6,7.540264819,12.80380964,8.610683535,7.149916836,10,6,72.3,1
2007718000,107,293000,16,7.538979745,12.38128566,8.632305999,7.339537695,107,7,72.3,1
2007719000,90,150000,26,7.537726428,12.4595514,8.621553207,6.812345094,90,5,72.3,0
2007720000,102,370000,8,7.535572963,12.60182406,8.597851094,6.993932975,12,6,72.3,1
2007721000,107,0,17,7.533147109,12.65331929,8.607033895,7.209340257,107,5,72.3,0
2007722000,107,410000,10,7.531943341,12.81529459,8.597851094,7.461065514,18,9,72.3,1
2007723000,107,375000,7,7.530745687,12.63557975,8.588583188,6.851184927,107,5,72.3,1
2007724000,88,9,11,7.529554148,12.53681421,8.579228582,7.232154934,88,5,72.3,0
2007725000,113,271500,22,7.528306486,12.82287859,8.569785642,7.232154934,113,7,72.3,1
2007727000,71,378000,12,7.47864719,12.65746669,8.326032686,6.98026197,19,6,72.3,0
2007731000,127,690000,21,7.43604599,13.35933094,9.065083359,8.11939859,127,8,72.3,1
2007733000,112,816500,9,7.436241467,13.53075753,9.235032985,7.881937489,4,9,72.3,1
2007734000,121,460000,28,7.439641229,13.88727292,9.93110272,8.320302011,121,10,72.3,1
2007735000,80,785000,4,7.44089642,13.16924696,9.30164253,7.532623619,80,10,72.3,1
2007736000,107,0,35,7.441138302,12.82611135,9.432042885,7.399275752,42,7,72.3,0
2007739000,127,0,19,7.441774003,13.61644968,9.996659083,8.421540953,127,11,72.3,1
2007740000,77,275000,27,7.44260385,13.09314052,9.574983486,7.614312146,77,8,72.3,0
2007741000,132,1180000,4,7.443887537,13.70469072,8.927314111,7.972052137,6,8,72.3,1
2007741001,61,749900,6,7.44441335,13.23067952,8.834191318,7.740794828,61,9,72.3,1
2007742001,67,1,3,7.447224459,12.5693259,9.109414453,7.106606138,67,6,72.3,1
2007743000,142,171000,28,7.447800308,13.25110833,9.274066063,8.083019919,142,9,72.3,1
2007744000,83,760000,10,7.448970699,13.49571843,9.398892479,7.776283319,83,8,72.3,1
2007745001,8,365000,8,7.452271739,14.13744912,9.445412494,8.312380597,8,8,72.3,0
2007745002,84,522500,10,7.45340962,13.05857124,9.270964994,7.149916836,28,8,72.3,1
2007746000,83,515000,10,7.454570941,13.18533818,9.137769679,7.550661243,6,8,72.3,1
2007747010,182,0,28,7.456241349,13.78731682,9.409273195,8.25879804,23,10,72.3,0
2007748000,107,66000,27,7.458768289,13.1957997,10.53600855,7.7408383,107,8,72.3,0
2007749000,93,750000,16,7.460688508,12.99179901,9.718121366,7.69238715,93,8,72.3,1
2007750000,112,830000,7,7.461668391,13.73949307,8.764053269,8.108743634,12,10,72.3,1
2007751000,107,0,16,7.463163082,12.79580187,8.737933858,7.407924323,107,8,72.3,0
2007753000,107,0,35,7.499858891,12.82986975,8.665613197,7.43106268,9,7,72.3,0
2007754000,87,0,35,7.513258757,12.72278093,8.628734566,7.306531399,87,8,72.3,0
2007757010,122,165000,26,7.53853346,13.22762389,9.556055476,7.428333194,122,9,72.3,0
2007757020,25,736000,7,7.557064427,13.43161123,9.212936998,7.494986234,25,8,72.3,1
2007761000,69,315000,19,7.574032388,12.70229212,8.733432966,7.138867,69,6,72.3,0
2007762000,69,355000,8,7.56981269,13.384266,8.78431535,7.454719949,5,8,72.3,1
2007765000,67,9,8,7.562471234,12.79302563,8.872346979,7.040886592,13,6,72.3,0
2007767000,107,9,4,7.557776225,12.95276059,9.365547636,7.743703258,107,9,72.3,1
2007768000,107,185000,27,7.553344643,12.38881078,9.320807825,7.416979621,107,7,72.3,0
2007772000,187,620000,4,7.545456375,13.00515518,8.092545264,7.166265974,187,6,72.3,1
2007773000,97,9,35,7.543784188,12.89470967,8.203851372,7.549609165,97,7,72.3,0
2007774002,71,9,6,7.500026152,12.65651112,8.256866849,6.948513271,38,6,72.3,0
2007774020,29,196000,28,7.500219111,13.28158688,9.081938657,7.704811923,29,9,72.3,0
2007774025,29,0,28,7.500608589,13.10582741,9.361944956,7.731930722,29,8,72.3,0
2007774030,72,9,25,7.499523666,12.61386837,8.342125263,6.948513271,20,5,72.3,0
2007774040,72,597000,3,7.499255216,12.82906557,8.33854488,6.989335266,21,6,72.3,1
2007774050,72,369000,10,7.499075763,12.77902764,8.335191583,7.142669286,72,6,72.3,1
2007774060,97,0,35,7.499249782,12.61053725,8.23270601,6.948513271,97,6,72.3,0
2007774070,72,387910,17,7.499425011,12.66507852,8.209852481,6.948513271,14,5,72.3,0
2007774080,97,0,15,7.504493498,12.54290196,8.492900499,6.948513271,97,6,72.3,0
2007774100,62,142132,21,7.503443382,13.23336794,8.841592847,7.620705087,62,9,72.3,0
2007774110,62,9,12,7.50210545,12.84476364,8.814776089,7.558933975,62,6,72.3,0
2007774120,62,212000,22,7.500637455,12.81420645,8.822469572,7.338108103,62,6,72.3,0
2007775000,62,618000,3,7.499110879,12.88232796,8.924656302,7.142669286,2,6,72.3,1
2007775001,72,9,27,7.496983743,12.67701334,8.920656297,7.142669286,72,6,72.3,0
2007775002,67,270000,22,7.495711662,12.82960176,8.917578754,7.333023014,67,6,72.3,0
2007775003,72,156000,25,7.494611178,12.82906557,8.915700819,7.26612878,72,7,72.3,0
2007775004,72,497500,6,7.494067117,13.11714981,8.468423027,7.390181428,12,6,72.3,1
2007776000,77,0,35,7.492459776,12.52088339,8.439447843,6.948513271,77,6,72.3,0
2007777000,76,0,35,7.491408861,12.52743124,8.468002947,6.779921907,39,4,72.3,0
2007778000,82,355000,15,7.490374546,12.68013055,8.503499864,6.98026197,17,6,72.3,0
2007782002,67,510000,7,7.481373393,12.91755078,8.409607981,6.98026197,8,6,72.3,1
2007782003,82,175000,33,7.480002056,12.68849879,8.307705967,6.98026197,33,6,72.3,0
2007783000,107,565000,3,6.45,12.71017572,8.536995819,7.021083964,11,6,72.3,1
2007784000,98,9,8,7.54968968,12.63232029,8.536995819,7.049254841,98,6,72.3,1
2007785000,92,0,35,7.548816034,12.60619015,8.536995819,7.3524411,34,6,72.3,0
2007786000,107,378000,16,7.547965897,13.09745574,8.536995819,7.410951876,107,8,72.3,1
2007787000,107,365000,15,7.547554721,12.7257589,8.536995819,7.247080585,9,7,72.3,0
2007788000,107,146000,31,7.546767238,12.77648706,8.536995819,7.238496841,19,6,72.3,0
2007789000,107,0,35,7.546249067,12.64754819,8.568836425,7.238496841,12,7,72.3,0
2007790000,66,622000,4,7.544977181,13.07778433,8.517193191,7.53689713,6,6,72.3,1
2007791000,102,475000,7,7.538908783,13.04828617,8.499029221,7.19142933,102,8,72.3,1
2007792000,102,160000,35,7.537371935,12.88486732,8.517193191,7.471932078,102,7,72.3,0
2007793000,66,420000,18,7.535066558,12.86021909,8.53503311,7.215239979,20,6,72.3,0
2007794000,107,1,20,7.501197786,12.84079591,8.412277021,7.426310949,107,7,72.3,0
2007795000,107,0,35,7.501929447,12.59676247,8.635687085,7.049254841,107,6,72.3,0
2007796000,95,9,27,7.502704079,12.45566337,8.50916102,7.049254841,95,6,72.3,0
2007797000,92,9,18,7.503486882,12.61619357,8.497602542,7.049254841,92,6,72.3,0
2007798000,107,369900,13,7.504145341,12.76196723,8.486115236,7.049254841,4,6,72.3,0
2007799000,107,405000,16,7.504693397,12.74752446,8.476371197,7.049254841,107,7,72.3,1
2007800000,103,670000,4,7.505249761,13.0867362,8.448700195,7.528439288,40,7,72.3,1
2007802000,102,142000,32,7.57541215,12.66980666,8.899048434,7.340186835,102,7,72.3,0
2007804000,124,67500,29,7.587750711,12.8754393,8.693161274,7.580699752,124,6,72.3,0
2007805000,102,460000,7,7.598068223,12.87876198,8.894670263,7.347815032,33,8,72.3,1
2007806000,127,431000,9,7.596973222,12.7257589,8.87542692,7.391661813,127,8,72.3,1
2007811000,102,775000,6,7.550478342,13.31595453,8.367532417,7.42332961,7,9,72.3,1
2007815000,102,201500,26,7.543394376,12.92902132,8.564839845,7.368339686,102,9,72.3,0
2007816000,84,9,7,7.5436764,12.99043071,8.921591064,7.245655068,7,7,72.3,0
2007817000,102,525000,6,7.538520474,13.04028527,8.045588281,7.176254532,9,7,72.3,1
2007818000,102,406000,14,7.543231853,12.76939584,8.210668031,7.474204806,102,9,72.3,1
2007819000,108,9,9,7.54308726,12.87646284,8.23483028,7.468513271,20,7,72.3,0
2007824000,97,680000,3,7.542367953,13.13488466,8.556798446,7.332238393,12,8,72.3,1
2007825000,147,0,35,7.527781231,12.50432367,8.477620416,7.180983394,147,6,72.3,0
2007827000,119,695000,4,7.506117779,12.90321185,8.610865667,7.636848586,119,8,72.3,1
2007829000,104,920000,4,7.490647477,13.58383068,8.76950712,7.821242084,5,10,72.3,1
2008067000,102,332500,21,7.592807822,12.79385931,9.409027283,7.473069088,21,7,72.3,0
2008068005,34,545000,16,7.599156041,13.23854513,8.954156967,7.43838353,34,7,72.3,0
2008069000,110,507900,4,7.603459619,12.76397268,8.853522561,7.349873705,110,8,72.3,1
2008070000,122,183500,28,7.605868092,13.00267853,9.085910294,7.663689448,17,8,72.3,0
2008071000,218,547000,19,7.606774715,13.1108979,9.108307646,7.630267068,11,9,72.3,1
2008081000,62,0,18,7.649007049,12.79219125,8.570733958,7.240793053,62,7,72.3,0
2008082000,102,343000,20,7.648398154,13.34165954,8.725669706,7.526609855,2,9,72.3,0
2008084000,68,370000,11,7.647612941,12.82314839,8.588583188,7.149916836,6,6,72.3,0
2008087000,82,375000,16,7.646482394,12.64529485,8.606119401,7.258130421,82,5,72.3,1
2008088000,97,160000,26,7.646118132,12.61519771,8.611957768,6.939253946,97,7,72.3,0
2008089000,97,370000,8,7.645760173,12.62247769,8.617762246,6.88550967,7,6,72.3,1
2008094000,129,249000,19,7.643967152,12.74665123,8.645938147,7.126408765,129,7,72.3,1
2008095000,19,529000,18,7.572316922,13.20578499,8.721602345,7.436027816,19,7,72.3,0
2008096000,97,9,9,7.569008343,12.6472266,8.328451067,7.232154934,3,6,72.3,0
2008097000,102,9,17,7.567354051,12.66791809,8.328451067,7.166265974,102,5,72.3,0
2008098000,95,9,9,7.565699772,12.64077288,8.411832676,7.178087713,38,6,72.3,0
2008099000,82,369000,12,7.564045484,12.51942246,8.817297784,6.946975992,32,6,72.3,1
2008099001,68,555000,8,7.560736927,13.01009013,8.542860938,7.29301768,11,8,72.3,1
2008101000,92,9,5,7.556923506,13.09786575,8.185350223,7.33823815,21,7,72.3,0
2008102000,92,617000,4,7.559293344,12.91533921,8.191463051,7.238496841,5,6,72.3,1
2008103000,92,0,18,7.561663138,12.78380897,8.191463051,7.282073658,9,7,72.3,0
2008104000,91,9,5,7.564032974,12.72843151,8.264105764,7.272398393,91,6,72.3,1
2008104001,70,0,35,7.566402827,12.78099919,8.507344855,7.295463666,70,6,72.3,0
2008104002,72,155000,33,7.565471213,12.72098989,8.530898838,7.174417984,28,6,72.3,0
2008105000,92,424250,12,7.56305202,13.0365876,8.203304027,7.195937226,92,6,72.3,1
2008106000,92,399900,19,7.560632833,13.08112463,8.191186005,7.315883505,16,6,72.3,0
2008107000,92,575000,9,7.558213688,12.89496077,8.191186005,7.276556403,92,6,72.3,1
2008108000,92,400000,18,7.555794559,12.69893794,8.185071478,7.188412736,92,6,72.3,1
2008116000,102,150000,5,7.570961531,13.11433121,8.309676896,7.305860033,11,7,72.3,0
2008117000,105,9,5,7.568611417,12.72158726,8.29404964,7.444248649,105,7,72.3,1
2008118000,110,9,9,7.566261307,13.11815453,8.29404964,7.67340915,9,6,72.3,0
2008120000,105,1,3,7.561561016,12.71379345,8.29404964,7.370230642,16,7,72.3,0
2008122000,102,435000,3,7.563182893,13.43644392,8.482808765,7.628323055,3,7,72.3,1
2008123000,108,231000,23,7.56611297,12.78605113,8.649974303,7.565275282,9,7,72.3,0
2008124000,102,425000,9,7.570523704,13.27542775,8.626764828,7.646831391,6,8,72.3,1
2008126000,110,9,4,7.580230357,13.22112215,8.388677769,7.850103545,2,9,72.3,0
2008134000,112,460000,7,7.58038448,12.78940496,8.387995253,7.313220387,2,7,72.3,1
2008135000,119,179750,26,7.583216461,12.91705974,8.298788394,7.604396349,119,10,72.3,0
2008140000,54,0,16,7.575167225,12.86566304,8.728749873,7.3524411,54,7,72.3,0
2008141000,58,9,9,7.642097996,12.52088339,8.668196065,7.090076836,58,6,72.3,0
2008144000,87,375000,16,7.607359957,12.73257475,8.23270601,7.167037877,87,5,72.3,1
2008145000,94,490000,4,7.59742133,12.75679183,8.212839585,7.372243728,94,8,72.3,1
2008146000,94,335000,8,7.587482723,12.80243356,8.301521655,7.166265974,8,5,72.3,1
2008147000,92,9,11,7.577548019,12.78324765,8.30647216,7.166265974,10,5,72.3,0
2008152000,94,293000,22,7.56058236,12.77563876,8.311398278,7.426310949,94,8,72.3,0
2008153000,98,0,35,7.563823394,12.67388638,8.30647216,7.138867,98,5,72.3,0
2008154000,102,330000,22,7.567064522,12.8570949,8.301521655,7.534762657,28,6,72.3,0
2008155000,81,0,14,7.570305572,12.57901456,8.210668031,7.166265974,81,7,72.3,0
2008159000,67,9,21,7.639095084,12.69771545,8.689632748,7.224024808,67,6,72.3,0
2008162000,100,0,35,7.567560989,12.60216059,8.188689124,7.166265974,100,7,72.3,0
2008163000,94,0,35,7.564189107,12.54254488,8.188689124,7.166265974,94,7,72.3,0
2008164000,88,355000,8,7.560817284,12.55249521,8.188689124,6.829793738,88,5,72.3,1
2008170000,90,396250,16,7.568557663,12.66760298,8.321178307,7.397806604,32,6,72.3,0
2008171000,97,0,16,7.579155087,12.63427724,8.330863613,7.397806604,97,6,72.3,0
2008172000,99,9,17,7.589757274,12.43758111,8.340456013,7.061334367,99,6,72.3,0
2008173000,97,189900,25,7.600358525,13.10907548,8.239857411,7.476245855,97,7,72.3,0
2008176000,67,250000,9,7.638581358,12.61353576,8.705993714,6.98026197,11,6,72.3,0
2008177000,107,142000,27,7.57087422,12.64497253,8.326758815,7.178087713,107,6,72.3,0
2008180000,88,334000,18,7.562349682,12.70198766,8.29404964,7.183870715,88,6,72.3,1
2008181000,112,0,35,7.558939908,12.69495936,8.29404964,7.183870715,112,6,72.3,0
2008182000,112,356000,13,7.555530096,12.68385842,8.29404964,7.183870715,112,5,72.3,1
2008183000,93,9,26,7.55212034,12.60283331,8.29404964,7.183870715,93,6,72.3,0
2008188000,97,382500,16,7.558898487,12.61153775,8.29404964,7.166265974,97,7,72.3,1
2008189000,82,0,35,7.562201512,12.56409668,8.188689124,7.166265974,82,4,72.3,0
2008191000,94,145000,28,7.568807641,12.69373199,8.175547596,7.257284755,24,6,72.3,0
2008192000,107,1,2,7.570370375,13.42586959,8.75542238,7.692934545,8,7,72.3,0
2008195000,92,9,7,7.56464187,12.62839487,8.499843553,7.166265974,92,5,72.3,1
2008196000,92,368000,17,7.561213385,12.58861025,8.508757713,6.829793738,20,5,72.3,0
2008199000,112,9,28,7.538482274,12.54966235,8.669055541,7.238496841,48,7,72.3,0
2008202000,97,9,20,7.551999115,12.64239022,8.29404964,7.138867,97,5,72.3,0
2008203000,97,9,31,7.555339329,12.84766334,8.29404964,7.166265974,12,7,72.3,0
2008205000,96,9,26,7.563689917,13.35711924,8.29404964,7.620705087,4,7,72.3,0
2008206000,107,140000,28,7.56703016,12.98172105,8.232174236,7.522940918,107,7,72.3,0
2008209000,72,399900,8,7.635970597,12.77930953,8.752265314,7.174417984,72,6,72.3,1
2008210020,33,1,19,7.56768922,12.82179868,8.275885669,7.302496424,33,6,72.3,0
2008210040,107,151000,29,7.565820033,12.75621513,8.432288684,7.410347098,107,7,72.3,0
2008213000,97,9,18,7.562081568,12.4874851,8.316544718,7.152112227,97,5,72.3,0
2008214000,102,377000,8,7.560212337,12.41714362,8.295798111,6.802394763,102,5,72.3,1
2008215000,57,435000,12,7.556473876,12.94991294,8.274611946,7.301147806,10,7,72.3,0
